"MATHTOT","PR50M","LOWINC","PERASIAN","PERBLACK","PERHISP","PERMINTE","AVYRSEXP","AVSALK","PERSPENK","PTRATIO","PCTAF","PCTCHRT","PCTYRRND","PERMINTE_AVYRSEXP","PERMINTE_AVSAL","AVYRSEXP_AVSAL","PERSPEN_PTRATIO","PERSPEN_PCTAF","PTRATIO_PCTAF","PERMINTE_AVYRSEXP_AVSAL","PERSPEN_PTRATIO_PCTAF"
376.000000,237.000000,27.321980,38.107750,1.445466,20.367940,7.359307,13.787500,59.41730,4.035891,23.648950,31.564990,0.000000,0.000000,101.466445,437.27015,819.2160,95.44458,127.39286,746.4789,6028.8622,3012.7074
1732.000000,1108.000000,17.701930,28.476880,3.996755,15.833300,19.657260,13.318610,59.55529,3.822103,23.783230,45.956610,0.000000,0.000000,261.807380,1170.69382,793.1937,90.90195,175.65090,1092.9966,15592.0144,4177.5457
627.000000,194.000000,47.307170,9.439110,9.122654,58.162370,17.520220,13.903390,56.84137,3.907338,24.422660,29.061780,0.000000,0.000000,243.590452,995.87331,790.2877,95.42759,113.55420,709.7660,13846.0150,2773.2956
1843.000000,258.000000,78.423910,0.054539,35.729620,62.927360,80.174930,14.793150,58.99142,3.743125,28.099970,41.789050,0.000000,2.564103,1186.039766,4729.63297,872.6689,105.18170,156.42164,1174.2711,69966.1700,4395.4433
1647.000000,609.000000,40.236070,16.399950,2.539347,67.976020,28.903650,17.393570,62.32530,4.103139,25.056070,38.678490,0.000000,0.000000,502.737660,1801.42866,1084.0595,102.80854,158.70322,969.1310,31333.2755,3976.4790
1213.000000,606.000000,33.850630,18.781190,6.688608,55.350890,29.182390,16.173100,62.27731,4.369675,24.445740,30.261880,0.000000,0.000000,471.969712,1817.40075,1007.2172,106.81994,132.23458,739.7741,29393.0040,3232.5722
1171.000000,831.000000,6.196674,42.313890,5.721689,18.180540,17.736490,14.824450,60.55524,3.982780,24.250860,57.785470,0.000000,0.000000,262.933709,1074.03741,897.6981,96.58584,230.14681,1401.3473,15922.0139,5581.2582
319.000000,185.000000,53.455700,36.402370,1.889589,43.479070,22.065730,14.123080,57.66326,3.814974,23.166670,0.000000,11.111110,0.000000,311.636070,1272.38193,814.3828,88.38024,0.00000,0.0000,17969.9517,0.0000
192.000000,109.000000,28.172350,1.443203,1.722533,11.918060,7.446809,11.728040,58.88017,3.806893,24.822220,0.000000,0.000000,0.000000,87.336474,438.46938,690.5490,94.49554,0.00000,0.0000,5142.3864,0.0000
299.000000,242.000000,7.197273,7.003820,1.819174,8.659269,7.936508,15.217190,64.22489,5.093928,21.587110,43.089430,0.000000,0.000000,120.771350,509.72135,977.3224,109.96318,219.49445,930.1763,7756.5267,4738.2509
489.000000,298.000000,25.639930,7.277444,5.188422,23.184050,10.248450,16.505210,68.09637,5.006776,22.475220,51.540620,0.000000,0.000000,169.152819,697.88224,1123.9449,112.52839,258.05234,1158.3868,11518.6930,5799.7831
159.000000,48.000000,59.287210,0.941378,2.524604,41.634570,6.666667,12.205420,53.26582,3.873240,23.551490,25.409840,0.000000,0.000000,81.369471,355.10548,650.1317,91.22057,98.41841,598.4396,4334.2116,2317.9002
1130.000000,362.000000,60.023900,1.152145,3.543626,67.353800,26.829270,14.054850,56.27459,4.064557,23.458330,31.994050,0.000000,45.000000,377.081365,1509.80617,790.9309,95.34772,130.04164,750.5270,21220.0992,3050.5597
564.000000,412.000000,14.792290,4.893837,2.770585,11.108230,3.562341,16.620180,53.79499,4.365513,20.396360,48.085110,6.250000,12.500000,59.206749,191.63610,894.0824,89.04057,209.91617,980.7612,3185.0265,4281.5258
277.000000,144.000000,34.767680,7.884136,5.198542,36.178780,8.536585,15.191140,53.33638,4.458969,20.966820,53.592810,0.000000,0.000000,129.680458,455.31054,810.2404,93.49040,238.96868,1123.6708,6916.6862,5010.4133
52.000000,28.000000,0.000000,0.480192,0.480192,28.691480,7.407407,13.726150,60.99250,6.459384,16.405350,26.000000,0.000000,0.000000,101.675180,451.79627,837.1922,105.96846,167.94398,426.5391,6201.4234,2755.1798
225.000000,112.000000,27.000720,0.511322,0.292184,6.208912,1.459854,15.598450,51.69282,4.183603,21.538460,29.801320,0.000000,0.000000,22.771460,75.46397,806.3279,90.10837,124.67689,641.8745,1177.1210,2685.3482
38.000000,21.000000,55.932200,0.840336,1.344538,45.378150,0.000000,12.756000,48.85596,6.406862,14.316040,44.736840,0.000000,0.000000,0.000000,0.00000,623.2066,91.72089,286.62276,640.4544,0.0000,4103.3029
188.000000,98.000000,37.299680,1.162791,0.415282,19.684390,2.272727,17.130740,56.33678,4.990487,19.472870,25.899280,0.000000,0.000000,38.933495,128.03812,965.0907,97.17910,129.25002,504.3333,2193.3878,2516.8688
489.000000,240.000000,46.927540,0.969469,1.114166,22.818690,4.848485,17.401500,64.53571,4.838431,21.344880,33.333330,0.000000,36.363640,84.370912,312.90042,1123.0182,103.27573,161.28102,711.4959,5444.9367,3442.5240
171.000000,67.000000,46.538460,0.846154,0.692308,11.576920,2.985075,17.472000,56.56813,4.611976,20.828080,26.380370,0.000000,0.000000,52.155230,168.86011,988.3584,96.05861,121.66563,549.4525,2950.3239,2534.0615
33.000000,13.000000,56.331170,0.517241,0.689655,3.965517,4.651163,12.497870,48.86760,6.578053,15.732980,34.210530,0.000000,0.000000,58.129631,227.29117,610.7409,103.49238,225.03868,538.2336,2840.6555,3540.5290
183.000000,60.000000,37.788990,1.586639,0.292276,17.327770,11.711710,13.417060,58.10255,4.361619,22.786120,20.800000,0.000000,16.666670,157.136716,680.48022,779.5654,99.38437,90.72168,473.9513,9130.0439,2067.1950
48.000000,14.000000,41.431670,0.915565,0.000000,84.130210,25.581400,12.771430,55.70923,4.140527,22.185270,24.742270,0.000000,0.000000,326.711059,1425.12010,711.4865,91.85871,102.44604,548.9139,18200.8216,2272.7930
455.000000,123.000000,50.928240,1.244953,4.862046,53.179680,12.167300,12.078160,55.07462,4.075188,21.770280,33.935020,0.000000,50.000000,146.958596,670.10942,665.2001,88.71798,138.29159,738.7749,8093.6888,3010.6466
108.000000,23.000000,52.407930,0.614335,0.955631,50.443690,8.333333,11.989610,53.60990,4.080966,21.157740,49.275360,0.000000,0.000000,99.913413,446.74915,642.7618,86.34402,201.09107,1042.5553,5356.3481,4254.6325
181.000000,33.000000,60.918210,0.156801,6.311250,61.701290,15.441180,11.491350,54.80270,4.750999,18.812180,19.594590,0.000000,0.000000,177.440004,846.21836,629.7570,89.37665,93.09388,368.6170,9724.1913,1751.2988
94.000000,37.000000,33.277730,0.750000,0.750000,10.416670,1.612903,11.680880,55.85474,4.786679,19.229530,32.786890,0.000000,0.000000,18.840126,90.08828,652.4325,92.04559,156.94032,630.4765,1052.3104,3017.8886
47.000000,19.000000,64.850840,0.000000,0.000000,52.380950,4.761905,12.955320,50.84007,4.851063,18.400950,45.714290,0.000000,0.000000,61.692003,242.09558,658.6494,89.26417,221.76290,841.1864,3136.4258,4080.6480
40.000000,24.000000,45.933730,0.310078,0.775194,14.108530,2.222222,14.034310,52.32031,6.283433,14.669700,76.923080,0.000000,0.000000,31.187352,116.26734,734.2794,92.17608,483.34102,1128.4385,1631.7319,7090.4678
93.000000,45.000000,21.840070,0.582848,0.083264,21.815150,4.838710,14.984850,60.15944,4.806483,20.594230,42.857140,0.000000,0.000000,72.507344,291.09408,901.4802,98.98582,205.99211,882.6098,4362.0012,4242.2490
201.000000,149.000000,10.706820,2.977162,1.305057,7.544861,4.800000,17.294230,69.88739,5.676651,20.678540,55.921050,0.000000,0.000000,83.012304,335.45947,1208.6486,117.38485,317.44428,1156.3657,5801.5133,6564.2843
773.000000,255.000000,40.134530,8.813424,15.637240,25.225730,17.657050,19.471920,61.01163,4.496243,20.607040,28.907920,0.000000,95.238100,343.816665,1077.28540,1188.0136,92.65426,129.97703,595.7067,20976.8152,2678.4419
154.000000,105.000000,14.279550,4.711581,1.893439,7.089388,2.941176,17.541950,63.90955,4.756384,22.632100,48.175180,0.000000,0.000000,51.593962,187.96923,1121.0981,107.64696,229.13966,1090.3055,3297.3469,5185.9116
357.000000,107.000000,40.666670,1.844262,1.285395,49.236210,20.158100,14.685340,56.61921,4.356072,21.579570,60.597830,0.000000,0.000000,296.028552,1141.33570,831.4723,94.00216,263.96851,1307.6751,16760.9028,5696.3270
163.000000,60.000000,67.269370,0.273879,0.410818,86.511470,24.193550,11.886840,58.89312,4.200852,24.908640,11.304350,0.000000,0.000000,287.584858,1424.83364,700.0531,104.63751,47.48790,281.5760,16936.7695,1182.8590
61.000000,21.000000,45.670230,0.682594,0.341297,47.098980,4.545455,13.511220,54.34489,4.650725,20.973870,50.000000,0.000000,0.000000,61.414643,247.02225,734.2658,97.54370,232.53625,1048.6935,3337.5720,4877.1851
1198.000000,587.000000,32.709060,1.396074,1.776254,26.488000,6.388527,15.475870,54.78513,3.912949,21.838410,29.252580,3.333333,0.000000,98.868013,349.99628,847.8475,85.45258,114.46385,638.8298,5416.4970,2499.7086
112.000000,58.000000,34.434250,0.738007,0.430504,37.453870,14.634150,15.647780,51.43444,4.386959,21.202050,44.144140,0.000000,0.000000,228.991960,752.69931,804.8348,93.01252,193.65853,935.9463,11778.0732,4105.9579
455.000000,300.000000,16.157800,8.398994,2.179380,21.626150,4.897959,15.227270,57.19342,3.825952,25.227760,40.720220,0.000000,0.000000,74.582544,280.13103,870.8996,96.52020,155.79361,1027.2799,4265.6308,3930.3237
2692.000000,1804.000000,17.338030,4.709514,1.580624,16.953750,9.391933,12.699920,60.77938,3.802974,23.000430,44.825580,0.000000,10.526320,119.276798,570.83586,771.8933,87.47004,170.47052,1031.0076,7249.5698,3920.8952
3007.000000,1473.000000,48.156080,28.711550,1.291070,44.051470,11.486120,15.676560,65.18442,3.835549,24.673220,20.381300,0.000000,0.000000,180.062849,748.71607,1021.8675,94.63534,78.17347,502.8723,11737.2924,1928.7913
188.000000,145.000000,9.316273,1.883830,1.216641,9.222920,7.619048,16.906410,70.27437,4.481474,24.263570,74.285710,0.000000,0.000000,128.810749,535.42380,1188.0873,108.73656,332.90948,1802.4365,9052.0943,8077.5724
1186.000000,688.000000,39.025440,4.683563,1.235117,34.123810,4.426788,16.001170,60.20204,4.349231,22.482760,42.871490,0.000000,0.000000,70.833787,266.50167,963.3031,97.78272,186.45801,963.8694,4264.3385,4192.0908
1991.000000,1035.000000,36.019980,10.882420,2.085541,36.821770,9.424084,16.817670,56.41511,3.586935,25.448820,47.330260,2.564103,12.820510,158.491135,531.66074,948.7707,91.28326,169.77057,1204.4993,8941.2948,4320.4606
1875.000000,1238.000000,21.013880,8.124397,1.888460,25.920120,11.397420,15.153020,63.10153,4.172242,24.717150,36.561740,0.000000,0.000000,172.705333,719.19464,956.1787,103.12593,152.54443,903.7020,10897.9708,3770.4635
3391.000000,610.000000,73.277230,4.408512,1.079825,90.790820,26.487520,14.970920,69.82454,4.102145,25.032190,21.729370,0.000000,56.250000,396.542543,1849.47890,1045.3376,102.68567,89.13703,543.9337,27688.4006,2231.2950
2363.000000,1607.000000,10.534500,8.401664,2.167491,14.810680,6.056435,14.979900,60.37220,3.840866,22.191010,53.791890,0.000000,0.000000,90.724791,365.64031,904.3695,85.23270,206.60744,1193.6964,5477.2552,4584.8278
1074.000000,526.000000,29.868970,8.276043,4.655274,41.681400,5.263158,13.014120,57.83115,3.629530,24.169470,39.595380,0.000000,0.000000,68.495370,304.37448,752.6215,87.72382,143.71262,956.9993,3961.1660,3473.4578
1799.000000,1421.000000,10.516500,25.163700,3.039764,7.410780,9.255725,16.097760,62.55098,4.352488,22.658160,0.000000,0.000000,9.677420,148.996440,578.95467,1006.9307,98.61937,0.00000,0.0000,9319.8733,0.0000
621.000000,416.000000,11.600250,8.991280,3.111006,11.536650,10.133330,15.093070,67.28494,4.726529,23.198790,49.592170,0.000000,10.000000,152.943059,681.82050,1015.5363,109.64975,234.39883,1150.4783,10290.7645,5437.7692
358.000000,204.000000,23.356440,0.627574,0.431457,17.709350,6.617647,13.593590,49.51303,4.638098,19.678420,44.131460,0.000000,0.000000,89.957580,327.65975,673.0598,91.27044,204.68604,868.4374,4454.0724,4027.8978
182.000000,49.000000,28.660970,0.562810,1.440792,17.424580,4.878049,13.332730,42.65839,3.503698,24.268590,27.461140,62.500000,0.000000,65.037710,208.08972,568.7528,85.02981,96.21554,666.4431,2774.4040,2335.0155
445.000000,276.000000,17.136240,3.538945,1.372581,6.664462,4.651163,11.192390,52.65482,3.596095,23.043300,0.000000,0.000000,0.000000,52.057630,244.90615,589.3333,82.86590,0.00000,0.0000,2741.0852,0.0000
288.000000,132.000000,36.662110,0.663533,1.216478,6.856511,2.717391,16.154050,56.50012,4.912702,21.232090,33.193280,0.000000,0.000000,43.896870,153.53292,912.7058,104.30693,163.06869,704.7627,2480.1784,3462.2892
1078.000000,280.000000,42.290290,4.021226,7.222877,47.158020,17.241380,13.007080,62.39070,3.758198,25.181950,41.666670,0.000000,70.588240,224.260009,1075.70177,811.5208,94.63875,156.59160,1049.2480,13991.7389,3943.2817
335.000000,54.000000,75.529870,13.368510,13.852240,36.697450,20.297030,13.817330,60.07478,4.456322,21.899660,41.818180,0.000000,12.500000,280.450762,1219.33961,830.0731,97.59194,186.35528,915.8039,16848.0178,4081.1172
219.000000,53.000000,58.746440,1.151316,3.426535,34.649120,9.027778,15.966160,59.27044,4.070740,24.756270,26.250000,0.000000,12.500000,144.138948,535.08037,946.3213,100.77634,106.85693,649.8521,8543.1789,2645.3789
2122.000000,849.000000,41.511390,3.604238,4.644538,41.778430,11.373210,13.542970,64.06346,4.083554,25.231140,34.637270,0.000000,34.285710,154.027042,728.60718,867.6095,103.03272,141.44316,873.9378,9867.5052,3568.7722
1434.000000,387.000000,55.991250,1.264684,2.467791,60.041680,15.808820,12.687370,64.12352,3.937206,25.213800,43.171810,4.347826,0.000000,200.572349,1013.71719,813.5588,99.27192,169.97631,1088.5254,12861.4050,4285.7487
1085.000000,456.000000,62.407780,1.435897,2.666667,29.230770,9.033280,15.502510,59.73505,3.916537,24.517560,21.428570,0.000000,5.263158,140.038514,539.60343,926.0432,96.02393,83.92579,525.3763,8365.2076,2057.6555
1199.000000,300.000000,50.210920,1.388811,5.304256,53.254500,23.789760,13.275310,62.06872,3.826458,24.666670,26.383530,0.000000,4.166667,315.816439,1476.59995,823.9815,94.38598,100.95547,650.7938,19602.3221,2490.2352
2300.000000,644.000000,43.068910,3.265436,23.676000,35.353280,23.123580,14.011940,58.40116,4.173917,24.092200,25.592420,2.857143,22.857140,324.006216,1350.44390,818.3135,100.55884,106.82064,616.5777,18922.3388,2573.5441
1226.000000,319.000000,62.504970,1.157494,5.942876,53.491240,8.933333,13.070020,57.24297,4.143368,24.201040,13.754050,0.000000,9.523810,116.758841,511.37051,748.1668,100.27381,56.98809,332.8623,6683.6228,1379.1711
238.000000,93.000000,55.912890,0.632911,10.522150,52.083330,10.795450,14.110260,61.88548,4.694474,22.195810,20.930230,0.000000,0.000000,152.326606,668.08161,873.2202,104.19765,98.25642,464.5634,9426.8051,2180.8808
2388.000000,860.000000,47.234350,3.598305,10.326660,40.110930,21.747700,10.976620,61.44565,4.384205,23.568530,33.772460,0.000000,19.047620,238.716239,1336.30156,674.4656,103.32927,148.06539,795.9672,14668.0745,3489.6835
306.000000,92.000000,64.179100,1.007308,3.851471,50.819670,7.446809,13.119810,58.04066,3.564449,26.021620,11.931820,12.500000,25.000000,97.700719,432.21771,761.4824,92.75274,42.53036,310.4853,5670.6142,1106.7090
862.000000,86.000000,85.514590,0.138122,0.276243,96.167130,36.465320,11.920770,61.38559,4.099012,25.279640,13.546800,0.000000,0.000000,434.694693,2238.44518,731.7635,103.62155,55.52850,342.4582,26683.9902,1403.7404
990.000000,307.000000,38.116470,1.790807,4.072428,30.112090,11.418690,13.053750,62.32666,3.960634,25.396940,25.383300,0.000000,83.333330,149.056725,711.68881,813.5966,100.58798,100.53396,644.6581,9290.2078,2553.2550
1029.000000,587.000000,18.169990,1.957028,3.825099,17.784320,8.097928,12.194850,64.15611,3.664265,25.549800,25.868060,6.250000,81.250000,98.753017,519.53156,782.3741,93.62124,94.78743,660.9238,6335.6094,2421.7998
674.000000,290.000000,18.216450,2.105698,3.437242,17.846820,15.193370,9.219296,59.13467,3.774601,25.861480,38.256660,0.000000,100.000000,140.072175,898.45492,545.1800,97.61677,144.40363,989.3738,8283.1219,3734.4915
656.000000,177.000000,54.843870,1.897597,23.579610,45.823040,21.238940,10.907790,58.44744,3.799078,25.541490,31.802120,0.000000,0.000000,231.669897,1241.36167,637.5324,97.03411,120.81873,812.2735,13540.5124,3085.8905
2817.000000,1239.000000,36.944770,15.212580,19.093460,16.269870,17.404310,12.277890,58.33163,3.762583,23.116970,29.580150,0.000000,33.333330,213.688204,1015.22177,716.1893,86.97952,111.29777,683.8034,12464.7812,2572.8672
957.000000,555.000000,26.114320,5.308799,9.912578,8.671743,9.722222,14.263190,51.10465,3.845847,22.197770,27.709190,4.347826,30.434780,138.669900,496.85075,728.9153,85.36923,106.56531,615.0822,7086.6767,2365.5121
349.000000,154.000000,33.115380,1.770956,1.180638,35.726090,9.166667,11.772560,51.74220,4.581189,22.213330,23.983740,0.000000,0.000000,107.915137,474.30352,609.1382,101.76346,109.87405,532.7587,5583.7666,2440.6684
174.000000,82.000000,35.978840,1.407285,1.034768,36.920530,11.904760,14.735110,51.08037,4.420624,20.180180,45.312500,0.000000,0.000000,175.417948,608.09955,752.6749,89.20899,200.30953,914.4144,8960.4137,4042.2823
3398.000000,1325.000000,59.406430,23.870540,21.952510,23.506130,27.457470,14.003300,61.99703,4.125407,24.826780,38.742610,1.298701,10.389610,384.495190,1702.28159,868.1630,102.42057,159.82903,961.8543,23837.5598,3968.0403
3310.000000,1787.000000,28.849750,4.594770,5.959822,8.972135,7.187223,12.616220,58.87275,4.335660,21.750740,39.284420,1.219512,6.097561,90.675587,423.13158,742.7516,94.30381,170.32389,854.4652,5338.3211,3704.6706
391.000000,266.000000,29.306060,7.974910,13.870970,10.286740,10.699590,13.232410,55.94413,3.811049,22.289510,78.968250,0.000000,42.857140,141.581362,598.57925,740.2757,84.94641,300.95187,1760.1636,7920.6461,6708.0697
412.000000,136.000000,37.955380,6.226150,29.744930,26.230170,12.234040,10.666110,57.67268,3.312515,22.428410,0.000000,14.285710,14.285710,130.489616,705.56987,615.1431,74.29444,0.00000,0.0000,7525.6859,0.0000
114.000000,58.000000,35.753750,2.109375,0.625000,40.468750,16.666670,11.918180,61.91985,4.272916,22.222220,0.000000,0.000000,0.000000,198.636373,1031.99771,737.9719,94.95368,0.00000,0.0000,12299.5344,0.0000
467.000000,149.000000,50.624110,1.101449,11.782610,38.130430,19.269100,14.401470,57.10062,4.203244,22.986750,12.987010,0.000000,0.000000,277.503366,1100.27756,822.3329,96.61892,54.58757,298.5292,15845.6142,1254.7909
280.000000,143.000000,40.703370,0.449312,0.954788,11.429370,3.521127,13.881480,57.82488,3.838359,25.364290,35.428570,0.000000,100.000000,48.878454,203.60875,802.6949,97.35725,135.98757,898.6205,2826.3907,3449.2282
2132.000000,1002.000000,25.955670,6.023256,5.232558,38.202660,18.698520,15.212770,62.27005,3.664259,24.169690,29.015540,0.000000,10.000000,284.456284,1164.35778,947.2999,88.56400,106.32045,701.2966,17713.1070,2569.7324
1304.000000,352.000000,44.452120,2.019903,9.084639,63.686080,19.094250,11.895110,59.62526,3.811724,24.030230,34.445930,0.000000,48.000000,227.128204,1138.49962,709.2490,91.59660,131.29838,827.7436,13542.5782,3155.1302
2259.000000,407.000000,39.998060,1.101044,11.805470,65.774630,19.710810,12.968520,60.46872,3.939782,24.371310,18.253400,0.000000,56.250000,255.620034,1191.88745,784.1898,96.01765,71.91442,444.8593,15457.0162,1752.6485
667.000000,280.000000,46.742290,1.503836,8.194373,13.340150,4.504505,13.401940,62.28607,4.128065,22.629280,13.500000,5.882353,0.000000,60.369106,280.56791,834.7542,93.41514,55.72888,305.4953,3760.1543,1261.1044
103.000000,45.000000,54.401520,1.161946,3.776325,17.283950,2.941176,16.794670,61.23499,4.903238,21.277210,40.350880,0.000000,10.000000,49.396080,180.10288,1028.4214,104.32722,197.84997,858.5541,3024.7685,4209.6953
1261.000000,580.000000,34.604040,8.123958,7.962554,30.989400,15.033560,14.849090,60.47727,3.763685,24.721110,24.774320,0.000000,50.000000,223.234685,909.18867,898.0324,93.04247,93.24274,612.4487,13500.6243,2305.0639
1750.000000,368.000000,57.885020,2.875776,27.398440,51.591110,24.493930,12.173990,59.09631,3.838001,25.162110,13.239440,0.000000,70.833330,298.188859,1447.50088,719.4379,96.57220,50.81298,333.1322,17621.8612,1278.5619
488.000000,229.000000,24.700730,0.979605,1.268669,13.056050,10.276680,15.791960,62.20187,3.995416,24.439080,31.286550,0.000000,0.000000,162.288919,639.22871,982.2894,97.64429,125.00278,764.6145,10094.6743,3054.9530
3080.000000,739.000000,70.235750,3.366044,19.618020,50.849420,25.219640,11.679380,61.67289,4.147682,23.986840,22.395210,0.000000,42.622950,294.549759,1555.36808,720.3011,99.48978,92.88821,537.1903,18165.7349,2228.0946
1011.000000,354.000000,44.919960,1.618203,16.417630,36.170870,15.533980,10.971670,61.49285,4.057497,26.511440,13.970590,15.000000,20.000000,170.433702,955.22870,674.6793,107.57009,56.68563,370.3805,10480.4541,1502.8176
626.000000,244.000000,27.571030,0.762642,0.774375,19.664440,6.060606,11.880490,63.43272,3.784390,25.071620,25.000000,0.000000,70.000000,72.002969,384.44072,753.6118,94.88079,94.60975,626.7905,4567.3442,2372.0197
180.000000,74.000000,46.964160,2.107896,18.185070,12.040010,7.913669,11.099070,60.61841,5.342537,20.252890,18.348620,0.000000,0.000000,87.834366,479.71403,672.8080,108.20181,98.02818,371.6126,5324.3796,1985.3540
482.000000,241.000000,20.984130,0.826189,2.088854,16.679660,4.054054,8.420029,53.76420,3.823180,22.520660,10.248450,9.090909,0.000000,34.135252,217.96297,452.6961,86.10054,39.18167,230.8019,1835.2545,882.3970
1057.000000,328.000000,47.678100,0.955685,5.308634,31.190680,11.897110,12.191790,62.22010,3.865725,24.813020,13.344050,0.000000,61.111110,145.047067,740.23937,758.5744,95.92031,51.58443,331.1062,9024.8430,1279.9654
81.000000,17.000000,62.311560,1.224847,2.274716,17.935260,5.263158,10.469230,59.11449,4.587305,20.487360,26.086960,0.000000,0.000000,55.101212,311.12890,618.8832,93.98177,119.66884,534.4529,3257.2800,2451.6986
910.000000,473.000000,30.647120,7.226302,11.490320,28.479640,11.456310,13.981210,59.65977,3.922567,23.510560,35.313530,6.666667,6.666667,160.173076,683.48082,834.1158,92.22175,138.51969,830.2409,9555.8889,3256.6754
880.000000,352.000000,43.731610,1.656990,17.274450,20.431860,5.168986,13.207000,62.10635,3.058089,24.520820,35.839160,13.333330,86.666670,68.266798,321.02685,820.2386,74.98685,109.59934,878.8056,4239.8017,2687.4657
200.000000,152.000000,12.890920,1.749271,2.587464,10.495630,8.661417,15.079550,59.96379,4.346546,22.369940,58.823530,0.000000,0.000000,130.610271,519.37139,904.2270,97.23197,255.67918,1315.8788,7831.8868,5719.5279
1610.000000,757.000000,43.177150,2.752435,1.797588,43.810890,8.999082,14.070940,58.39890,3.882451,23.422400,29.011860,4.000000,44.000000,126.625543,525.53649,821.7274,90.93632,112.63712,679.5274,7394.7924,2638.2318
538.000000,285.000000,49.189650,0.898770,4.328288,36.210970,10.140850,16.561010,66.96672,4.540894,24.110540,22.460940,0.000000,0.000000,167.942718,679.09946,1109.0365,109.48341,101.99275,541.5454,11246.5730,2459.1002
54.000000,40.000000,7.723036,0.138122,0.690608,9.254144,5.000000,15.969320,62.78997,5.092907,19.095610,32.075470,0.000000,0.000000,79.846600,313.94985,1002.7131,97.25217,163.35739,612.5007,5013.5656,3119.4089
143.000000,47.000000,48.694230,0.163221,1.468988,25.299240,4.301075,12.162620,52.08440,4.470921,20.178770,40.869570,0.000000,0.000000,52.312341,224.01891,633.4828,90.21769,182.72462,824.6977,2724.6569,3687.1581
2349.000000,1785.000000,10.588160,8.755863,2.760139,7.792208,11.015120,14.191550,58.19862,3.718169,22.875710,46.688740,0.000000,0.000000,156.321626,641.06478,825.9286,85.05576,173.59663,1068.0381,9097.7029,3971.1461
509.000000,280.000000,35.023650,0.704225,0.876689,19.617710,7.491857,13.514520,57.16813,3.976030,23.115920,39.736840,0.000000,0.000000,101.248851,428.29545,772.5998,91.90959,157.99487,918.5536,5788.2075,3652.1967
8479.000000,3392.000000,64.152350,9.492747,16.924340,35.277330,25.084970,12.295970,62.78270,4.952585,22.193130,31.240320,4.166667,28.571430,308.444039,1574.90215,771.9742,109.91336,154.72034,693.3205,19364.9495,3433.7286
1707.000000,683.000000,40.059770,2.532620,6.127555,37.385010,11.090910,12.812450,65.16445,4.103446,23.644490,34.332430,3.703704,81.481480,142.101730,722.73305,834.9163,97.02389,140.88127,811.7728,9259.9811,3331.0658
595.000000,357.000000,26.923080,2.594662,1.762880,26.132840,13.333330,15.283930,62.99711,4.261820,24.326170,43.444730,0.000000,0.000000,203.785682,839.96126,962.8434,103.67376,185.15362,1056.8439,12837.9090,4504.0784
1317.000000,435.000000,54.977400,1.804259,14.860010,41.521900,16.013440,13.173710,57.81114,3.832582,23.350250,44.717800,0.000000,0.000000,210.956415,925.75522,761.5872,89.49175,171.38464,1044.1718,12195.6308,4001.8741
749.000000,330.000000,49.265040,2.389785,2.553705,44.137690,11.064720,13.668030,60.65716,4.097092,24.639980,29.655170,0.000000,83.333330,151.232925,671.15449,829.0639,100.95226,121.49996,730.7028,9173.3597,2993.7566
3633.000000,1925.000000,64.554280,41.369020,16.193220,21.204120,43.737460,15.285470,52.88551,5.230051,17.931180,48.830660,2.654867,1.769912,668.547633,2313.07788,808.3799,93.78099,255.38684,875.5914,35356.4825,4579.3874
200.000000,114.000000,36.412860,0.919842,0.328515,26.642580,5.673759,14.192450,53.51044,3.846512,23.320550,26.415090,0.000000,0.000000,80.524541,303.60534,759.4442,89.70278,101.60596,616.0144,4308.9036,2369.5069
634.000000,279.000000,44.129830,19.627690,10.692260,17.626530,14.734300,13.201370,53.97081,4.022264,21.560640,29.835390,0.000000,0.000000,194.512946,795.22211,712.4886,86.72259,120.00582,643.2701,10498.0213,2587.4022
193.000000,60.000000,40.582860,1.936027,0.336700,34.217170,7.207207,16.125200,52.19886,3.727909,22.026520,39.285710,0.000000,0.000000,116.217654,376.20799,841.7171,82.11286,146.45355,865.3275,6066.4291,3225.8621
1932.000000,638.000000,48.768630,19.795470,5.832491,23.648810,11.271190,15.083600,59.46523,4.469021,22.002920,30.337080,0.000000,62.857140,170.010121,670.24391,896.9497,98.33151,135.57705,667.5043,10109.6910,2983.0909
1207.000000,591.000000,35.133170,2.449629,4.936003,29.095470,11.326380,13.809780,56.91066,3.589197,24.385780,36.242600,0.000000,0.000000,156.414816,644.59176,785.9237,87.52537,130.08183,883.8041,8901.6704,3172.1469
173.000000,130.000000,13.773990,0.730816,0.487211,21.843280,2.564103,14.550390,51.68300,3.786430,20.598800,29.729730,0.000000,0.000000,37.308699,132.52054,752.0078,77.99591,112.56954,612.3968,1928.2255,2318.7975
2323.000000,558.000000,68.727080,20.872490,13.348300,42.185440,33.747550,12.677680,66.65475,4.527226,22.940490,18.209260,0.000000,21.951220,427.840640,2249.43451,845.0276,103.85678,82.43744,417.7293,28517.6109,1891.1552
749.000000,397.000000,26.570330,4.436534,5.981941,26.723390,14.196240,10.593500,55.63190,3.616366,23.962600,26.286760,0.000000,0.000000,150.387868,789.76380,589.3365,86.65753,95.06255,629.8991,8366.3629,2277.9457
